cruise,file,i,n.opp,n.opp2,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,time,fr,vc,pro.seaflow,pro.seaflow2,syn.seaflow,syn.seaflow2,pico.seaflow,pico.seaflow2,pro.influx,syn.influx,pico.influx
MBARI1,2011_280/412.evt,mean,10561,10561,4669056,4669011,1,665,4718,2546,0,0,-35003,0,-33092,2500,2011-10-07 21:22:23,4637.537814,31.4694290848666,21.1316194585746,14.9844188116244,149.923279106098,106.310508200367,80.9039144985427,57.3689177359334,37.992,94.627,37.189
MBARI1,2011_280/418.evt,mean,10818,10818,4697856,4697820,1,630,4931,2700,0,0,-35003,0,-33092,2500,2011-10-07 21:40:24,4637.537814,32.0375519316526,19.6644238406234,14.19576518996,153.913133266848,111.11002881221,84.2761021741004,60.8389936712569,37.992,94.627,37.189
MBARI1,2011_280/422.evt,mean,10795,10795,4699776,4699733,2,780,4662,2779,0,0,-35003,0,-33092,2500,2011-10-07 21:52:25,4635.93580399,31.945385197886,24.4166722413358,17.5757092828076,145.936571780907,105.048662405704,86.9922207162462,62.6190975601567,37.992,94.627,37.189
MBARI1,2011_281/353.evt,mean,7649,7649,3755776,3755761,1,195,2644,2504,0,0,-35003,0,-33092,2500,2011-10-08 17:39:52,4637.537814,28.3344920557666,6.88207149138973,4.39392732070189,93.3138308883817,59.5771478765938,88.3728564843071,56.4225333899361,30.022,80.293,35.585
MBARI1,2011_281/355.evt,mean,7577,7577,3751808,3751803,6,234,2651,2367,0,0,-35003,0,-33092,2500,2011-10-08 17:45:52,4637.537814,28.0973899882361,8.32817568101422,5.27271278484227,94.3504005571312,59.7348786009267,84.2427001579515,53.3355177851353,30.022,80.293,35.585
MBARI1,2011_281/357.evt,mean,7683,7683,3770880,3770867,2,219,2672,2480,0,0,-35003,0,-33092,2500,2011-10-08 17:51:52,4637.537814,28.3464277777196,7.72584121418414,4.93471837555751,94.2623183757992,60.2080707739254,87.4889781332268,55.8817423350805,30.022,80.293,35.585
MBARI1,2011_282/353.evt,mean,5576,5576,3683840,3683838,2,197,1943,1788,0,0,-35003,0,-33092,2500,2011-10-09 17:39:25,4637.537814,21.0586710253252,9.35481634919351,4.43899324193986,92.2660313019441,43.781542482686,84.9056428038477,40.2889335867435,81.52,124.319,30.02
MBARI1,2011_282/354.evt,mean,5655,5655,3669888,3669878,2,201,1990,1821,0,0,-35003,0,-33092,2500,2011-10-09 17:42:25,4635.93580399,21.4308625285882,9.37899721636826,4.52912508441579,92.8567386098151,44.8405916317783,84.9709150796348,41.03252128717,81.52,124.319,30.02
MBARI1,2011_282/356.evt,mean,5718,5718,3691651,3691645,2,195,1968,1907,0,0,-35003,0,-33092,2500,2011-10-09 17:48:25,4635.93580399,21.5418445656732,9.05214961539235,4.39392732070189,91.3570791953443,44.3448664981606,88.5253811105293,42.9703559004026,81.52,124.319,30.02
MBARI1,2011_282/430.evt,mean,6408,6408,3686144,3686136,2,280,2416,1974,0,0,-35003,0,-33092,2500,2011-10-09 21:30:42,4639.13909521,24.1941181677282,11.5730607769571,6.30922897331553,99.8589815611725,54.4396328554655,81.5900784775474,44.4800642618745,77.076,113.497,27.557
MBARI1,2011_282/431.evt,mean,6519,6519,3681024,3681021,5,371,2481,2013,0,0,-35003,0,-33092,2500,2011-10-09 21:33:42,4639.13909521,24.6474125752127,15.0522899256819,8.35972838964308,100.65965311487,55.9042752956994,81.6718588150882,45.3588497260149,77.076,113.497,27.557
MBARI1,2011_282/432.evt,mean,6462,6462,3691776,3691772,5,374,2370,2037,0,0,-35003,0,-33092,2500,2011-10-09 21:36:42,4637.537814,24.3523457196717,15.3578634397377,8.42732727150004,97.3212201929904,53.4031166669922,83.6469727987854,45.8996407808705,77.076,113.497,27.557
MBARI1,2011_282/446.evt,mean,6747,6747,3673344,3673335,5,354,2553,1970,0,0,-35003,0,-33092,2500,2011-10-09 22:19:29,4637.537814,25.5540000825337,13.8530170954316,7.97666805912035,99.9060809170533,57.5266484602663,77.0916488079103,44.3899324193986,82.941,108.167,28.521
MBARI1,2011_282/450.evt,mean,6583,6583,3665024,3665011,2,381,2484,2071,0,0,-35003,0,-33092,2500,2011-10-09 22:31:30,4637.537814,24.9894841485294,15.2464131606503,8.58505799583292,99.4018117875465,55.9718741775564,82.8748599887314,46.665761441916,82.941,108.167,28.521
MBARI1,2011_282/455.evt,mean,6891,6891,3710976,3710968,3,575,2658,2054,0,0,-35003,0,-33092,2500,2011-10-09 22:46:31,4637.537814,25.8347200053522,22.2568698201829,12.9564523559158,102.884799968776,59.8926093252596,79.5054097576621,46.2827011113932,82.941,108.167,28.521
